"Year","Value","Data_type","Region","Source","Unit","Aeo_year","Aeo_case"
2040,375.860291,"Electricity Generation","SERC Reliability Corporation / Virginia-Carolina","Total","billion kilowatthours",2018,"HOP"
2041,377.971222,"Electricity Generation","SERC Reliability Corporation / Virginia-Carolina","Total","billion kilowatthours",2018,"HOP"
2042,378.017242,"Electricity Generation","SERC Reliability Corporation / Virginia-Carolina","Total","billion kilowatthours",2018,"HOP"
2043,381.911438,"Electricity Generation","SERC Reliability Corporation / Virginia-Carolina","Total","billion kilowatthours",2018,"HOP"
2044,383.724213,"Electricity Generation","SERC Reliability Corporation / Virginia-Carolina","Total","billion kilowatthours",2018,"HOP"
2045,390.107941,"Electricity Generation","SERC Reliability Corporation / Virginia-Carolina","Total","billion kilowatthours",2018,"HOP"
2046,393.509338,"Electricity Generation","SERC Reliability Corporation / Virginia-Carolina","Total","billion kilowatthours",2018,"HOP"
2047,397.181641,"Electricity Generation","SERC Reliability Corporation / Virginia-Carolina","Total","billion kilowatthours",2018,"HOP"
2048,402.553131,"Electricity Generation","SERC Reliability Corporation / Virginia-Carolina","Total","billion kilowatthours",2018,"HOP"
2049,405.663086,"Electricity Generation","SERC Reliability Corporation / Virginia-Carolina","Total","billion kilowatthours",2018,"HOP"
2050,411.809448,"Electricity Generation","SERC Reliability Corporation / Virginia-Carolina","Total","billion kilowatthours",2018,"HOP"
2016,67.494812,"Electricity Generation","Southwest Power Pool / North","Total","billion kilowatthours",2018,"HOP"
2017,70.678444,"Electricity Generation","Southwest Power Pool / North","Total","billion kilowatthours",2018,"HOP"
2018,72.632271,"Electricity Generation","Southwest Power Pool / North","Total","billion kilowatthours",2018,"HOP"
2019,75.795143,"Electricity Generation","Southwest Power Pool / North","Total","billion kilowatthours",2018,"HOP"
2020,82.37487,"Electricity Generation","Southwest Power Pool / North","Total","billion kilowatthours",2018,"HOP"
2021,86.023735,"Electricity Generation","Southwest Power Pool / North","Total","billion kilowatthours",2018,"HOP"
2022,88.52845,"Electricity Generation","Southwest Power Pool / North","Total","billion kilowatthours",2018,"HOP"
2023,86.883141,"Electricity Generation","Southwest Power Pool / North","Total","billion kilowatthours",2018,"HOP"
2024,87.126175,"Electricity Generation","Southwest Power Pool / North","Total","billion kilowatthours",2018,"HOP"
2025,88.59362,"Electricity Generation","Southwest Power Pool / North","Total","billion kilowatthours",2018,"HOP"
2026,89.263161,"Electricity Generation","Southwest Power Pool / North","Total","billion kilowatthours",2018,"HOP"
2027,89.937798,"Electricity Generation","Southwest Power Pool / North","Total","billion kilowatthours",2018,"HOP"
2028,90.414268,"Electricity Generation","Southwest Power Pool / North","Total","billion kilowatthours",2018,"HOP"
2029,90.822212,"Electricity Generation","Southwest Power Pool / North","Total","billion kilowatthours",2018,"HOP"
2030,90.909416,"Electricity Generation","Southwest Power Pool / North","Total","billion kilowatthours",2018,"HOP"
2031,91.263939,"Electricity Generation","Southwest Power Pool / North","Total","billion kilowatthours",2018,"HOP"
2032,91.892616,"Electricity Generation","Southwest Power Pool / North","Total","billion kilowatthours",2018,"HOP"
2033,92.492493,"Electricity Generation","Southwest Power Pool / North","Total","billion kilowatthours",2018,"HOP"
2034,92.373764,"Electricity Generation","Southwest Power Pool / North","Total","billion kilowatthours",2018,"HOP"
2035,92.290062,"Electricity Generation","Southwest Power Pool / North","Total","billion kilowatthours",2018,"HOP"
2036,92.140556,"Electricity Generation","Southwest Power Pool / North","Total","billion kilowatthours",2018,"HOP"
2037,91.816872,"Electricity Generation","Southwest Power Pool / North","Total","billion kilowatthours",2018,"HOP"
2038,90.966591,"Electricity Generation","Southwest Power Pool / North","Total","billion kilowatthours",2018,"HOP"
2039,95.488274,"Electricity Generation","Southwest Power Pool / North","Total","billion kilowatthours",2018,"HOP"
2040,101.14328,"Electricity Generation","Southwest Power Pool / North","Total","billion kilowatthours",2018,"HOP"
2041,104.796562,"Electricity Generation","Southwest Power Pool / North","Total","billion kilowatthours",2018,"HOP"
2042,107.122711,"Electricity Generation","Southwest Power Pool / North","Total","billion kilowatthours",2018,"HOP"
2043,110.105278,"Electricity Generation","Southwest Power Pool / North","Total","billion kilowatthours",2018,"HOP"
2044,109.483559,"Electricity Generation","Southwest Power Pool / North","Total","billion kilowatthours",2018,"HOP"
2045,111.531113,"Electricity Generation","Southwest Power Pool / North","Total","billion kilowatthours",2018,"HOP"
2046,111.951775,"Electricity Generation","Southwest Power Pool / North","Total","billion kilowatthours",2018,"HOP"
2047,112.989616,"Electricity Generation","Southwest Power Pool / North","Total","billion kilowatthours",2018,"HOP"
2048,114.36512,"Electricity Generation","Southwest Power Pool / North","Total","billion kilowatthours",2018,"HOP"
2049,114.968872,"Electricity Generation","Southwest Power Pool / North","Total","billion kilowatthours",2018,"HOP"
2050,114.064201,"Electricity Generation","Southwest Power Pool / North","Total","billion kilowatthours",2018,"HOP"
2016,156.719055,"Electricity Generation","Southwest Power Pool / South","Total","billion kilowatthours",2018,"HOP"
2017,149.513123,"Electricity Generation","Southwest Power Pool / South","Total","billion kilowatthours",2018,"HOP"
2018,155.959152,"Electricity Generation","Southwest Power Pool / South","Total","billion kilowatthours",2018,"HOP"
2019,159.427383,"Electricity Generation","Southwest Power Pool / South","Total","billion kilowatthours",2018,"HOP"
2020,164.505341,"Electricity Generation","Southwest Power Pool / South","Total","billion kilowatthours",2018,"HOP"
2021,169.943298,"Electricity Generation","Southwest Power Pool / South","Total","billion kilowatthours",2018,"HOP"
2022,167.033661,"Electricity Generation","Southwest Power Pool / South","Total","billion kilowatthours",2018,"HOP"
2023,171.470245,"Electricity Generation","Southwest Power Pool / South","Total","billion kilowatthours",2018,"HOP"
2024,174.932724,"Electricity Generation","Southwest Power Pool / South","Total","billion kilowatthours",2018,"HOP"
2025,178.652527,"Electricity Generation","Southwest Power Pool / South","Total","billion kilowatthours",2018,"HOP"
2026,178.37854,"Electricity Generation","Southwest Power Pool / South","Total","billion kilowatthours",2018,"HOP"
2027,179.891693,"Electricity Generation","Southwest Power Pool / South","Total","billion kilowatthours",2018,"HOP"
2028,182.517761,"Electricity Generation","Southwest Power Pool / South","Total","billion kilowatthours",2018,"HOP"
2029,182.567093,"Electricity Generation","Southwest Power Pool / South","Total","billion kilowatthours",2018,"HOP"
2030,183.778992,"Electricity Generation","Southwest Power Pool / South","Total","billion kilowatthours",2018,"HOP"
2031,185.228256,"Electricity Generation","Southwest Power Pool / South","Total","billion kilowatthours",2018,"HOP"
2032,184.965393,"Electricity Generation","Southwest Power Pool / South","Total","billion kilowatthours",2018,"HOP"
2033,185.378845,"Electricity Generation","Southwest Power Pool / South","Total","billion kilowatthours",2018,"HOP"
2034,183.882355,"Electricity Generation","Southwest Power Pool / South","Total","billion kilowatthours",2018,"HOP"
2035,186.340042,"Electricity Generation","Southwest Power Pool / South","Total","billion kilowatthours",2018,"HOP"
2036,192.662338,"Electricity Generation","Southwest Power Pool / South","Total","billion kilowatthours",2018,"HOP"
2037,193.615356,"Electricity Generation","Southwest Power Pool / South","Total","billion kilowatthours",2018,"HOP"
2038,193.914124,"Electricity Generation","Southwest Power Pool / South","Total","billion kilowatthours",2018,"HOP"
2039,196.318146,"Electricity Generation","Southwest Power Pool / South","Total","billion kilowatthours",2018,"HOP"
2040,196.899216,"Electricity Generation","Southwest Power Pool / South","Total","billion kilowatthours",2018,"HOP"
2041,197.263199,"Electricity Generation","Southwest Power Pool / South","Total","billion kilowatthours",2018,"HOP"
2042,198.552322,"Electricity Generation","Southwest Power Pool / South","Total","billion kilowatthours",2018,"HOP"
2043,200.078003,"Electricity Generation","Southwest Power Pool / South","Total","billion kilowatthours",2018,"HOP"
2044,200.302734,"Electricity Generation","Southwest Power Pool / South","Total","billion kilowatthours",2018,"HOP"
2045,204.020065,"Electricity Generation","Southwest Power Pool / South","Total","billion kilowatthours",2018,"HOP"
2046,207.260773,"Electricity Generation","Southwest Power Pool / South","Total","billion kilowatthours",2018,"HOP"
2047,209.066025,"Electricity Generation","Southwest Power Pool / South","Total","billion kilowatthours",2018,"HOP"
2048,215.016479,"Electricity Generation","Southwest Power Pool / South","Total","billion kilowatthours",2018,"HOP"
2049,221.992035,"Electricity Generation","Southwest Power Pool / South","Total","billion kilowatthours",2018,"HOP"
2050,222.104675,"Electricity Generation","Southwest Power Pool / South","Total","billion kilowatthours",2018,"HOP"
2016,347.123871,"Electricity Generation","Texas Regional Entity","Total","billion kilowatthours",2018,"HOP"
2017,347.765076,"Electricity Generation","Texas Regional Entity","Total","billion kilowatthours",2018,"HOP"
2018,359.966522,"Electricity Generation","Texas Regional Entity","Total","billion kilowatthours",2018,"HOP"
2019,369.936157,"Electricity Generation","Texas Regional Entity","Total","billion kilowatthours",2018,"HOP"
2020,375.047821,"Electricity Generation","Texas Regional Entity","Total","billion kilowatthours",2018,"HOP"
2021,379.014709,"Electricity Generation","Texas Regional Entity","Total","billion kilowatthours",2018,"HOP"
2022,385.66925,"Electricity Generation","Texas Regional Entity","Total","billion kilowatthours",2018,"HOP"
2023,390.5849,"Electricity Generation","Texas Regional Entity","Total","billion kilowatthours",2018,"HOP"
2024,395.424713,"Electricity Generation","Texas Regional Entity","Total","billion kilowatthours",2018,"HOP"
2025,398.912415,"Electricity Generation","Texas Regional Entity","Total","billion kilowatthours",2018,"HOP"
2026,400.772675,"Electricity Generation","Texas Regional Entity","Total","billion kilowatthours",2018,"HOP"
2027,405.437653,"Electricity Generation","Texas Regional Entity","Total","billion kilowatthours",2018,"HOP"
2028,407.600555,"Electricity Generation","Texas Regional Entity","Total","billion kilowatthours",2018,"HOP"
2029,411.342712,"Electricity Generation","Texas Regional Entity","Total","billion kilowatthours",2018,"HOP"
2030,414.48056,"Electricity Generation","Texas Regional Entity","Total","billion kilowatthours",2018,"HOP"
2031,417.277252,"Electricity Generation","Texas Regional Entity","Total","billion kilowatthours",2018,"HOP"
2032,420.325104,"Electricity Generation","Texas Regional Entity","Total","billion kilowatthours",2018,"HOP"
2033,424.085999,"Electricity Generation","Texas Regional Entity","Total","billion kilowatthours",2018,"HOP"
2034,429.132935,"Electricity Generation","Texas Regional Entity","Total","billion kilowatthours",2018,"HOP"
2035,432.007111,"Electricity Generation","Texas Regional Entity","Total","billion kilowatthours",2018,"HOP"
2036,434.443481,"Electricity Generation","Texas Regional Entity","Total","billion kilowatthours",2018,"HOP"
2037,439.278107,"Electricity Generation","Texas Regional Entity","Total","billion kilowatthours",2018,"HOP"
2038,444.359528,"Electricity Generation","Texas Regional Entity","Total","billion kilowatthours",2018,"HOP"
2039,447.422974,"Electricity Generation","Texas Regional Entity","Total","billion kilowatthours",2018,"HOP"
2040,450.767059,"Electricity Generation","Texas Regional Entity","Total","billion kilowatthours",2018,"HOP"
2041,451.800537,"Electricity Generation","Texas Regional Entity","Total","billion kilowatthours",2018,"HOP"
2042,456.600739,"Electricity Generation","Texas Regional Entity","Total","billion kilowatthours",2018,"HOP"
